Timestamp,Power,Tod
2025-07-02 22:55:00,0.0,26.6
2025-07-02 23:00:00,0.0,26.5
2025-07-02 23:05:00,0.0,26.5
2025-07-02 23:10:00,0.0,26.5
2025-07-02 23:15:00,0.0,26.5
2025-07-02 23:20:00,0.0,26.5
2025-07-02 23:25:00,0.0,26.5
2025-07-02 23:30:00,0.0,26.5
2025-07-02 23:35:00,0.0,26.5
2025-07-02 23:40:00,0.0,26.5
2025-07-02 23:45:00,0.0,26.5
2025-07-02 23:50:00,0.0,26.5
2025-07-02 23:55:00,0.0,26.2
2025-07-03 00:00:00,0.0,26.5
2025-07-03 00:05:00,0.0,26.5
2025-07-03 00:10:00,0.0,26.5
2025-07-03 00:15:00,0.0,26.5
2025-07-03 00:20:00,0.0,26.2
2025-07-03 00:25:00,0.0,26.5
2025-07-03 00:30:00,0.0,26.2
2025-07-03 00:35:00,0.0,26.2
2025-07-03 00:40:00,0.0,26.2
2025-07-03 00:45:00,0.0,26.2
2025-07-03 00:50:00,0.0,26.2
2025-07-03 00:55:00,0.0,26.1
2025-07-03 01:00:00,0.0,26.1
2025-07-03 01:05:00,0.0,26.1
2025-07-03 01:10:00,0.0,26.1
2025-07-03 01:15:00,0.0,26.1
2025-07-03 01:20:00,0.0,26.0
2025-07-03 01:25:00,0.0,26.0
2025-07-03 01:30:00,0.0,26.0
2025-07-03 01:35:00,0.0,26.0
2025-07-03 01:40:00,0.0,26.1
2025-07-03 01:45:00,0.0,26.0
2025-07-03 01:50:00,0.0,26.1
2025-07-03 01:55:00,0.0,26.1
2025-07-03 02:00:00,0.0,26.1
2025-07-03 02:05:00,0.0,26.1
2025-07-03 02:10:00,0.0,26.1
2025-07-03 02:15:00,0.0,26.1
2025-07-03 02:20:00,0.0,26.1
2025-07-03 02:25:00,0.0,26.0
2025-07-03 02:30:00,0.0,26.0
2025-07-03 02:35:00,0.0,26.0
2025-07-03 02:40:00,0.0,25.9
2025-07-03 02:45:00,0.0,25.9
2025-07-03 02:50:00,0.0,25.9
2025-07-03 02:55:00,0.0,25.8
2025-07-03 03:00:00,0.0,25.9
2025-07-03 03:05:00,0.0,25.9
2025-07-03 03:10:00,0.0,25.9
2025-07-03 03:15:00,0.0,25.9
2025-07-03 03:20:00,0.0,25.9
2025-07-03 03:25:00,0.0,25.9
2025-07-03 03:30:00,0.0,25.9
2025-07-03 03:35:00,0.0,25.9
2025-07-03 03:40:00,0.0,25.9
2025-07-03 03:45:00,0.0,25.9
2025-07-03 03:50:00,0.0,25.9
